username|date|retweets|favorites|text|geo|mentions|hashtags|id|permalink
|2016-06-16 15:56|0|0|"Mais du coup, comment @CanalPlusF1 va s'organiser ? Palmer de @RenaultSportF1 a toujours son job, mais quid de ses mécanos ?"||@CanalPlusF1 @RenaultSportF1||"743442134397771776"|https://twitter.com/BlogNewsAuto/status/743442134397771776
|2016-06-16 15:05|0|2|"Suite aux restrictions budgétaires, le #BakuGP se déroulera sur console ! #EuropeGP [+] http:// news-auto.fr/2016/06/grand- prix-baku-console/ … . pic.twitter.com/qH2KKwVLiM"|||#BakuGP #EuropeGP|"743429338947817472"|https://twitter.com/BlogNewsAuto/status/743429338947817472
|2016-06-16 13:02|0|0|"Il risque d'y avoir du spectacle et du carbone cassé ce week-end dans ce virage du #BakuGP ! https:// twitter.com/SkyF1Insider/s tatus/743316676414869506 …"|||#BakuGP|"743398271075389441"|https://twitter.com/BlogNewsAuto/status/743398271075389441
|2016-06-16 11:27|1|0|"Découvrez le circuit du #BakuGP de ce week-end en vidéo avec @danielricciardo ! https://www. youtube.com/watch?v=6ZuStK 4qUq8 …"||@danielricciardo|#BakuGP|"743374386221178880"|https://twitter.com/BlogNewsAuto/status/743374386221178880
|2016-06-15 12:36|0|0|"Quand on lit que l'État veut installer des radars pour piétons sur les passages-piétons. . pic.twitter.com/fNORXAcNiP"||||"743029346785452032"|https://twitter.com/BlogNewsAuto/status/743029346785452032
|2016-06-15 09:28|0|0|"Quand on vous dit que @TeslaMotors c'est génial ! https:// youtu.be/Ku5ZjRKCNEk"||@TeslaMotors||"742982046117703680"|https://twitter.com/BlogNewsAuto/status/742982046117703680
|2016-06-14 13:43|1|1|"#Porsche 918, #Bugatti #Veyron , ... : découvrez la flotte de la police de #Dubaï ! [+] http:// news-auto.fr/2016/06/dubai- police-force/ … . pic.twitter.com/erH0Aabq3b"|||#Porsche #Bugatti #Veyron #Dubaï|"742683957909704704"|https://twitter.com/BlogNewsAuto/status/742683957909704704
|2016-06-13 16:48|1|0|"Qu'il est bon ce #Vettel ... Il évite à un couple de mouettes la mort au détriment de sa trajectoire ! #CanadianGP https:// twitter.com/ScuderiaFerrar i/status/742114347242160128 …"|||#Vettel #CanadianGP|"742367978474352641"|https://twitter.com/BlogNewsAuto/status/742367978474352641
|2016-06-10 16:35|0|1|"Visiblement, @Martini_drinks n'apprécie pas la concurrence du nouveau sponsor de la #F1 : @HEINEKENFrance ! . pic.twitter.com/BjPaGxi8el"||@Martini_drinks @HEINEKENFrance|#F1|"741277543265927169"|https://twitter.com/BlogNewsAuto/status/741277543265927169
|2016-06-10 11:01|0|1|"L'été semble enfin arriver ! C'est l'heure de se découvrir ! #Ferrari #California . pic.twitter.com/KgIahmIeMO"|||#Ferrari #California|"741193589074563072"|https://twitter.com/BlogNewsAuto/status/741193589074563072
|2016-06-09 16:42|0|0|"Quelques informations à savoir à 9 jours des #24HeuresDuMans ! . pic.twitter.com/D0nELN9ZOG"|||#24HeuresDuMans|"740917072297889792"|https://twitter.com/BlogNewsAuto/status/740917072297889792
|2016-06-09 12:05|2|2|"Décollage dans 3...2...1... #Mclaren #P1 . pic.twitter.com/AYShNOtBX2"|||#Mclaren #P1|"740847178948706304"|https://twitter.com/BlogNewsAuto/status/740847178948706304
|2016-06-08 17:01|0|0|"Est-ce que vos airbumps font flotter ? Parce que j'ai failli noyer ma Smart dans les inondations strasbourgeoises !"||||"740559310783188992"|https://twitter.com/BlogNewsAuto/status/740559310783188992
|2016-06-08 16:16|2|0|"Votez pour votre voiture de compétition préférée ! Formule 1, LMP1, GT3 et WRC. [+] http:// news-auto.fr/2016/06/votez- voiture-preferee/ … . pic.twitter.com/TvZvopzHCu"||||"740548121848098821"|https://twitter.com/BlogNewsAuto/status/740548121848098821
|2016-06-03 17:06|1|1|"Week-end, on arrive ! pic.twitter.com/vRLihmuhPR"||||"738748820176154624"|https://twitter.com/BlogNewsAuto/status/738748820176154624
|2016-06-01 16:04|1|1|"Quelle est la différence entre #supercar et #hypercar ? Nous vous donnons notre avis. > http:// news-auto.fr/2016/06/superc ar-hypercar-limite/ … . pic.twitter.com/oHEm8YUrBJ"|||#supercar #hypercar|"738008347421626368"|https://twitter.com/BlogNewsAuto/status/738008347421626368
|2016-06-01 15:20|0|2|"Découvrez Stéphane Peterhansel présentant le fonctionnement de son @PeugeotFR #2008DKR au @GarageDesBlogs ! [+] http://www. redbull.com/fr/fr/motorspo rts/offroad/stories/1331797876108/peugeot-2008-dakar-2016-garage-des-blogs-video …"||@PeugeotFR @GarageDesBlogs|#2008DKR|"737997283535560704"|https://twitter.com/BlogNewsAuto/status/737997283535560704
|2016-06-01 13:54|0|0|"Le meilleur des messages radios en #Formule1 au #MonacoGP ! [+] http://www. formula1.com/content/fom-we bsite/en/latest/features/2016/6/say-what--the-best-of-team-radio-in-monaco.html …"|||#Formule1 #MonacoGP|"737975547318403072"|https://twitter.com/BlogNewsAuto/status/737975547318403072
|2016-06-01 13:50|0|0|"Nous avons testé des tapis auto haut de gamme pour vous ! Que valent-ils ? [+] http:// news-auto.fr/2016/06/test-t apis-auto-luxe-dimensions-origine/ … . pic.twitter.com/J15bo8jIeg"||||"737974476504190977"|https://twitter.com/BlogNewsAuto/status/737974476504190977
|2016-05-31 17:52|0|1|"Sacré véhicule ! Mais très joli design pour le restylage ! #Dakar https:// twitter.com/redbullmotors/ status/737672964083179521 …"|||#Dakar|"737673153086935040"|https://twitter.com/BlogNewsAuto/status/737673153086935040
|2016-05-31 16:21|0|0|"#Audi a été touché par les inondations en Allemagne. Ils n'ont qu'à faire comme tout le monde et délocaliser ! . pic.twitter.com/LWWubX9xYW"|||#Audi|"737650261678817284"|https://twitter.com/BlogNewsAuto/status/737650261678817284
|2016-05-31 15:48|0|3|"Voici ce que les anglophones appellent la "Holy Trinity". Laquelle préférez-vous ? Nous, on prend la McLaren P1 ! . pic.twitter.com/oRGaDYiOoY"||||"737641785233674240"|https://twitter.com/BlogNewsAuto/status/737641785233674240
|2016-05-26 17:14|0|0|"Surtout ne pas avaler ! #danger https:// twitter.com/dorcel/status/ 735824399396409344 …"|||#danger|"735851696585342977"|https://twitter.com/BlogNewsAuto/status/735851696585342977
|2016-05-26 15:02|0|0|"Dans un peu plus de 30 minutes débuteront les #24hNurburgring ! Et bonne nouvelle, un stream est dispo en LIVE ! https://www. youtube.com/watch?v=PHO-Lp Y3Qqc&feature=youtu.be&app=desktop …"|||#24hNurburgring|"735818339260469248"|https://twitter.com/BlogNewsAuto/status/735818339260469248
|2016-05-26 14:43|0|0|"Ce week-end, c'est week-end de course ! Et pas n'importe quelle course : le #MonacoGP ! . pic.twitter.com/eZRGazb1VK"|||#MonacoGP|"735813569401499648"|https://twitter.com/BlogNewsAuto/status/735813569401499648
|2016-05-25 17:49|1|1|"Excellente question : et si la #McLaren #570GT était la voiture parfaite comme voiture de tous les jours (GT) ? https://www. youtube.com/watch?v=A3D4-Z k__sA …"|||#McLaren #570GT|"735497952014172161"|https://twitter.com/BlogNewsAuto/status/735497952014172161
|2016-05-25 17:33|0|1|"Connaissiez-vous... la @WMotors #LykanHyperSport ? Découvrez-la sur News-Auto ! [+] http:// news-auto.fr/2016/05/w-moto rs-lykan-hypersport/ … . pic.twitter.com/HVJLZ1bs6S"||@WMotors|#LykanHyperSport|"735494044319502336"|https://twitter.com/BlogNewsAuto/status/735494044319502336
|2016-05-25 16:50|0|0|"Quand deux #Lamborghini #Aventador font une bataille de son, c'est tout Londres qui tremble ! https://www. youtube.com/watch?v=nfM9ZP OFegQ …"|||#Lamborghini #Aventador|"735483289302007808"|https://twitter.com/BlogNewsAuto/status/735483289302007808
|2016-05-25 15:13|0|0|"Centrales électriques bloquées. Il faudra trouver autre chose pour faire avancer les voitures électriques. . pic.twitter.com/4Bz0IObGXR"||||"735458699511222272"|https://twitter.com/BlogNewsAuto/status/735458699511222272
|2016-05-25 12:08|1|1|"Nouvelle campagne publicitaire de #Volkswagen , jouant sur les émotions ! #VWetMoi [+] http:// news-auto.fr/2016/05/volksw agen-moi-campagne/ … . pic.twitter.com/ShLovjvxgk"|||#Volkswagen #VWetMoi|"735412338413670400"|https://twitter.com/BlogNewsAuto/status/735412338413670400
|2016-05-24 17:50|2|1|"Lorsque #Renault chambre les personnes ne croyant pas en l'autonomie de ses voitures électriques, ça fait mal. https:// twitter.com/zoe_fr/status/ 735132900333604865 …"|||#Renault|"735135825638363138"|https://twitter.com/BlogNewsAuto/status/735135825638363138
|2016-05-24 17:22|0|1|"Même si le changement apporté est minime, #Porsche met les moyens sur la communication ! https:// twitter.com/PorscheRaces/s tatus/735128058471055362 …"|||#Porsche|"735128757049102336"|https://twitter.com/BlogNewsAuto/status/735128757049102336
|2016-05-24 14:26|0|0|"Quand tu as encore un peu d'essence, actuellement et vu le contexte, tu te sens très puissant ! #penuriecarburant . pic.twitter.com/TObDdAbyIb"|||#penuriecarburant|"735084458504818692"|https://twitter.com/BlogNewsAuto/status/735084458504818692
|2016-05-24 09:23|1|0|"Comment acheter sa voiture neuve intelligemment ? Voici nos conseils ! [+] http:// news-auto.fr/2016/05/achete r-voiture-neuve-intelligemment/ … . pic.twitter.com/5kqNUpqddt"||||"735008279382896640"|https://twitter.com/BlogNewsAuto/status/735008279382896640
|2016-05-23 20:39|0|0|"Et toi @Shain tu as déjà choisi ta plaque ?"||@Shain||"734815988567449600"|https://twitter.com/BlogNewsAuto/status/734815988567449600
|2016-05-23 15:17|4|2|"Les propriétaires de voitures électriques ne manquent pas d'imagination face à la #penuriecarburant en tout cas ! pic.twitter.com/EWOqR3czZF"|||#penuriecarburant|"734734904395726849"|https://twitter.com/BlogNewsAuto/status/734734904395726849
|2016-05-23 12:42|0|0|"Nous avons testé #MGXP2 pour vous ! Découvrez notre essai ici : [+] http:// news-auto.fr/2016/05/test-m xgp-2/ … . pic.twitter.com/G0WgSFdI9Z"|||#MGXP2|"734695878926176256"|https://twitter.com/BlogNewsAuto/status/734695878926176256
|2016-05-23 11:55|0|0|"Se laissera-t-il guider ou choisira-t-il sa propre voie ? #voitureautonome https:// twitter.com/GroupePSA/stat us/734683845245685761 …"|||#voitureautonome|"734684261329014784"|https://twitter.com/BlogNewsAuto/status/734684261329014784
|2016-05-23 09:32|0|1|"La réaction des propriétaires de voitures électriques en apprenant la #penuriecarburant qui a lieu en France ! . pic.twitter.com/xT2wTdJzzv"|||#penuriecarburant|"734648081254354944"|https://twitter.com/BlogNewsAuto/status/734648081254354944
|2016-05-20 17:07|0|0|"Accident spéctaculaire de #Paddon au volant de sa #Hyundai au #RallyPortugal ! Mais l'équipage va bien. https:// twitter.com/fernandoalbes/ status/733674965871034368 …"|||#Paddon #Hyundai #RallyPortugal|"733675556928131072"|https://twitter.com/BlogNewsAuto/status/733675556928131072
|2016-05-20 16:49|0|0|"Certains accidents sont... particuliers ! Ils ont intérêt à être bien assuré ! [+] http:// news-auto.fr/2016/05/automo bilistes-assurance/ … . pic.twitter.com/iek91LMjDb"||||"733671105404252161"|https://twitter.com/BlogNewsAuto/status/733671105404252161
|2016-05-19 17:21|0|1|"Comme dirai l'expression : 0 (Rosberg) + 0 (Hamilton) = la tête à Toto (Wolff) ! #SpanishGP . pic.twitter.com/CXueEGdyoy"|||#SpanishGP|"733316556734750721"|https://twitter.com/BlogNewsAuto/status/733316556734750721
|2016-05-19 11:01|0|0|"On ne sait pas pour vous, mais nous, quand on arrive au bureau, c'est toujours avec style ! pic.twitter.com/JarjG52BHj"||||"733221033201799169"|https://twitter.com/BlogNewsAuto/status/733221033201799169
|2016-05-18 12:58|1|0|"Une Porsche 911 GT1 homologuée pour la route en vente à partir de 3,100,000 € ! [+] http://www. roadandtrack.com/car-culture/ne ws/a28418/sell-everything-you-own-and-buy-this-porsche-911-gt1-evolution/ … . pic.twitter.com/p7d0Q36rlc"||||"732888201384333312"|https://twitter.com/BlogNewsAuto/status/732888201384333312
|2016-05-17 13:06|1|1|"Hier, @MaxVerstappen_ est devenu le plus jeune vainqueur d'un Grand Prix de #Formule1 au #SpanishGP à Barcelone ! . pic.twitter.com/845QLnP1Ka"||@MaxVerstappen_|#Formule1 #SpanishGP|"732527726993768448"|https://twitter.com/BlogNewsAuto/status/732527726993768448
|2016-05-12 15:43|0|0|"Les pilotes de #F1 n'ont pas l'air de s'intéresser à la vie de leurs adversaires... https:// twitter.com/F1/status/7307 50333647982593 …"|||#F1|"730755266115948544"|https://twitter.com/BlogNewsAuto/status/730755266115948544
|2016-05-12 15:38|0|0|"#AvezVuDejaVu un battle de #drift entre une #Ford #Mustang et une #Lamborghini #Murcielago ? [+] https:// youtu.be/hepFlpCdTgU"|||#AvezVuDejaVu #drift #Ford #Mustang #Lamborghini #Murcielago|"730754132760530944"|https://twitter.com/BlogNewsAuto/status/730754132760530944
|2016-05-12 13:03|0|1|"Si vous deviez choisir entre deux supercars électriques à essayer, vous choisiriez :"||||"730715003309948929"|https://twitter.com/BlogNewsAuto/status/730715003309948929
|2016-05-11 16:08|0|0|"Les opinions politiques de certains (riches) s'affichent : voici une une #Aventador à l'effigie de #Trump ! . pic.twitter.com/rxldTX1pla"|||#Aventador #Trump|"730399266770923521"|https://twitter.com/BlogNewsAuto/status/730399266770923521
|2016-05-11 14:31|0|0|"Que ce passerait-il si le marché #automobile changeait complètement ? [+] http:// news-auto.fr/2016/05/automo bile-sans-marque-2/ … . pic.twitter.com/NaQMFKR45p"|||#automobile|"730374768332046336"|https://twitter.com/BlogNewsAuto/status/730374768332046336
|2016-05-10 13:30|0|0|"Chez News-Auto, on a un jeune stagiaire qui essaie des voitures. Mais au fait, il a le #permis ? Avec des points ? pic.twitter.com/ylniqd7x7h"|||#permis|"729997004928110592"|https://twitter.com/BlogNewsAuto/status/729997004928110592
|2016-05-06 17:23|0|0|"Un break pour drifter ?! Où va-t-on... à quand les courses de #Smart #ForTwo ?! Non, ne me dîtes pas que... . pic.twitter.com/4xM7rAc1tj"|||#Smart #ForTwo|"728606221729734657"|https://twitter.com/BlogNewsAuto/status/728606221729734657
|2016-05-06 17:20|0|0|"@SkodaFrance En tout cas, Teddy semble avoir hâte de l'essayer !"||@SkodaFrance||"728605409104285696"|https://twitter.com/BlogNewsAuto/status/728605409104285696
|2016-05-06 17:02|1|1|"@Breizh_1984 Tout pareil ! Même si la F1 GTR reste une merveille..."||@Breizh_1984||"728600849161830400"|https://twitter.com/BlogNewsAuto/status/728600849161830400
|2016-05-06 16:28|1|1|"Vous êtes plutôt #F1 ou #P1 dans leur version #GTR ? . pic.twitter.com/GGuDuQMzxT"|||#F1 #P1 #GTR|"728592378156716034"|https://twitter.com/BlogNewsAuto/status/728592378156716034
|2016-05-06 16:17|0|1|"#Smart a dévoilé de nouvelles variantes de sa #ForTwo ! . pic.twitter.com/O4J3SaRamX"|||#Smart #ForTwo|"728589479238340608"|https://twitter.com/BlogNewsAuto/status/728589479238340608
|2016-05-06 14:17|3|0|"#Vivement2017 pour voir à l'oeuvre ces nouvelles #WRC plus puissantes et agressives ! #WRC2017 pic.twitter.com/2bqETUCkGB"|||#Vivement2017 #WRC #WRC2017|"728559254253219840"|https://twitter.com/BlogNewsAuto/status/728559254253219840
|2016-05-06 14:14|0|0|"Chez News-Auto, on préfère largement les #V8 ! https:// twitter.com/RenaultSportF1 /status/728554362906251264 …"|||#V8|"728558471331889153"|https://twitter.com/BlogNewsAuto/status/728558471331889153
|2016-05-06 14:10|0|0|"Bonne chance à notre Seb national ! Et à toute l'équipe ! https:// twitter.com/peugeotsport/s tatus/728556992277577729 …"||||"728557632605323264"|https://twitter.com/BlogNewsAuto/status/728557632605323264
|2016-05-06 10:12|0|0|"Vous parlez allemand et souhaitez acheter une #LaFerrari #Spider ? Réservez-la : http:// suchen.mobile.de/fahrzeuge/deta ils.html?id=225654519&isSearchRequest=true&sortOption.sortOrder=DESCENDING&damageUnrepaired=NO_DAMAGE_UNREPAIRED&scopeId=C&sortOption.sortBy=searchNetGrossPrice&pageNumber=1 … !"|||#LaFerrari #Spider|"728497726841868288"|https://twitter.com/BlogNewsAuto/status/728497726841868288
|2016-05-06 10:08|3|1|"Après une courte nuit à défendre ses amis la nuit dernière, Batman a besoin de reprendre des forces. #Gumball3000 . pic.twitter.com/zYKkn197UP"|||#Gumball3000|"728496557637697536"|https://twitter.com/BlogNewsAuto/status/728496557637697536
|2016-05-06 08:49|0|0|"Le samedi 21 mai, @GentyAutomobile vous ouvre ses portes ! Découvrez-y la #Akylone , hypercar 100% française."||@GentyAutomobile|#Akylone|"728476736883589120"|https://twitter.com/BlogNewsAuto/status/728476736883589120
|2016-05-04 16:35|3|4|"Durant le #Gumball3000 , cette situation est monnaie courante ! . pic.twitter.com/D5Ir5DzQij"|||#Gumball3000|"727869263151771649"|https://twitter.com/BlogNewsAuto/status/727869263151771649
|2016-05-04 13:17|0|0|"Trop facile le nouveau #CodeDeLaRoute ! Comment peut-on avoir moins de 20% de réussite ? . pic.twitter.com/oZfMLfj8ST"|||#CodeDeLaRoute|"727819532107194368"|https://twitter.com/BlogNewsAuto/status/727819532107194368
|2016-05-04 12:00|0|0|"@Auto_Propre tu as enfin craqué pour une Modèle S ?"||@Auto_Propre||"727800181190737920"|https://twitter.com/BlogNewsAuto/status/727800181190737920
|2016-05-04 11:17|3|4|"Avec les feux à LEDs, on se croirait dans #StarWars ! #MayThe4thBeWithYou . pic.twitter.com/DnWkFNNCqj"|||#StarWars #MayThe4thBeWithYou|"727789210502049792"|https://twitter.com/BlogNewsAuto/status/727789210502049792
|2016-05-04 11:07|0|0|"#JeSuisPretAToutPour conduire une #Lamborghini #Veneno ! . pic.twitter.com/3F4vxN2bYo"|||#JeSuisPretAToutPour #Lamborghini #Veneno|"727786721706921988"|https://twitter.com/BlogNewsAuto/status/727786721706921988
|2016-05-03 22:43|0|0|"@AutoIES"||@AutoIES||"727599540904316928"|https://twitter.com/BlogNewsAuto/status/727599540904316928
|2016-05-03 16:35|3|2|"Si vous aviez des doutes sur le fait de semer une #Ferrari en #Renault #Zoe , ils n'ont plus lieu d'être ! https:// twitter.com/Blooweels/stat us/727482080033169408 …"|||#Ferrari #Renault #Zoe|"727506998472937472"|https://twitter.com/BlogNewsAuto/status/727506998472937472
|2016-05-03 13:15|0|1|"On a hâte de voir les photos du châssis et du pare-choc ! Qui les a ? @AXAFrance @MAAFAssurances @Lolivier_Assur https:// twitter.com/turbofr/status /727437669307920384 …"||@AXAFrance @MAAFAssurances @Lolivier_Assur||"727456642942513152"|https://twitter.com/BlogNewsAuto/status/727456642942513152
|2016-05-03 12:50|1|0|""Recherche station service ou essence" ! https:// twitter.com/IsaMoriniBosc/ status/727436271778430976 …"||||"727450316086607873"|https://twitter.com/BlogNewsAuto/status/727450316086607873
|2016-05-03 12:09|0|2|"La #voitureAutonome est au poil ! pic.twitter.com/uRpFyK76CH"|||#voitureAutonome|"727439861569953793"|https://twitter.com/BlogNewsAuto/status/727439861569953793
|2016-05-03 10:31|0|4|"#JeSuisPatientMais les bouchons, ça devient lourd à un moment ! . pic.twitter.com/KghkPyYPtN"|||#JeSuisPatientMais|"727415266997604353"|https://twitter.com/BlogNewsAuto/status/727415266997604353
|2016-05-02 14:49|4|1|"Découvrez, ou re-découvrez, la #BMW #M4GTS ! [+] http:// news-auto.fr/2016/04/m4-gts -bmw/ … . pic.twitter.com/PL8BFla2Lf"|||#BMW #M4GTS|"727117893318676480"|https://twitter.com/BlogNewsAuto/status/727117893318676480
|2016-05-02 14:10|0|0|"Connaissez-vous "Powerslide Lover" sur YouTube ? Il pilote sa #LaFerrari sur tous les circuits ! [+] https://www. youtube.com/watch?v=BTAExd 3T3xM …"|||#LaFerrari|"727107912737415168"|https://twitter.com/BlogNewsAuto/status/727107912737415168
|2016-05-02 13:04|0|0|"@BlogNewsAuto De votre côté @PNationale , quelle voiture vous complique le plus la tâche lors de courses-poursuite ?"||@BlogNewsAuto @PNationale||"727091359409147904"|https://twitter.com/BlogNewsAuto/status/727091359409147904
|2016-05-02 11:59|2|2|"Deux des plus impressionnants bolides ayant pris le départ du #Gumball3000 ! . pic.twitter.com/062wD5Kd3T"|||#Gumball3000|"727074915900231680"|https://twitter.com/BlogNewsAuto/status/727074915900231680
|2016-05-02 11:56|3|1|"Nous vous proposons notre Top 7 des meilleures voitures-béliers ! [+] http:// news-auto.fr/2016/05/top-7- voitures-beliers/ … . pic.twitter.com/ynSvLMAM3Q"||||"727074305729794048"|https://twitter.com/BlogNewsAuto/status/727074305729794048
|2016-05-02 10:32|0|0|"@TomTomFrance @GarminFrance C'est dommage de ne pas en profiter !"||@TomTomFrance @GarminFrance||"727053025114771456"|https://twitter.com/BlogNewsAuto/status/727053025114771456
|2016-05-01 15:18|0|0|"@CanalPlusF1 Vettel c'était rdv dans le 2e."||@CanalPlusF1||"726762742783336448"|https://twitter.com/BlogNewsAuto/status/726762742783336448
